Affluence,Disadvantage,Violent,UrbanRate,Latitude,Longtitude,avemort
-0.194031747,-0.662655264,-0.00013629,0.54533,44.605,-102.71,0.89799
-0.548595041,3.141564609,-2.9957,0,43.585,-100.76,1.1807
-0.888037062,-1.245318792,0.3632,0,44.022,-97.608,0.86998
0.889558394,-0.786402949,1.0198,0.84645,43.667,-96.796,0.8587
-0.339373326,-0.841756304,-2.9957,0,44.012,-96.676,0.83828
0.570520869,-0.211926633,1.2676,0.76665,44.002,-102.82,0.85216
-0.736421248,-0.745736251,-2.9957,0,45.483,-102.47,0.86692
-0.500622136,-1.548362648,-0.22537,0,45.053,-99.962,0.8529
-0.741571221,0.599117112,-0.59802,0,45.623,-96.948,0.97647
-0.322516776,-1.280908532,0.98125,0,44.021,-98.092,0.86323
-0.575657462,-0.724638279,-0.78897,0.39844,44.931,-98.34,0.88642
0.262884969,-1.13428157,-0.26043,0.63672,44.416,-100.75,0.81515
-0.597812642,-1.259696296,-2.9957,0,44.722,-100.13,0.68257
-1.052082669,5.675933799,-2.9957,0,43.209,-100.71,1.5941
-0.655245895,-0.672953021,-1.0128,0.48694,43.35,-99.876,0.87894
-0.382497101,-1.490818732,-2.9957,0,43.309,-97.15,0.85677
0.961161872,-1.354301377,-0.268,0.26597,42.831,-96.651,0.83762
-0.582923973,0.146234455,-0.5864,0.58587,45.428,-100.03,0.98099
0.075505307,-0.921165332,0.3636,0.60627,43.007,-97.388,0.80143
-1.43081867,5.173494738,1.0572,0,44.982,-101.67,1.0926
0.570504835,-0.019909684,1.2892,0.5896,36.117,-84.195,0.97471
-0.426641728,-0.402551877,1.429,0.40739,35.514,-86.458,1.0836
-1.099856824,0.433046843,0.44593,0.22096,36.069,-88.071,1.1273
-0.69049008,0.093232596,0.016513,0,35.594,-85.206,1.0928
0.231169214,-0.415235583,1.5296,0.63421,35.688,-83.923,0.9836
0.114116205,-0.202642452,1.5003,0.66434,35.154,-84.859,1.0464
-1.022584619,0.538332595,1.3772,0.43855,36.402,-84.159,1.1465
-0.719391663,-0.237760757,0.92801,0,35.808,-86.062,1.0731
-0.690357259,0.605545788,0.78265,0.16818,35.968,-88.452,1.1843
-0.656725003,0.141366985,1.0465,0.60063,36.285,-82.127,1.0399
0.026784302,-0.987265352,0.85425,0.067721,36.255,-87.101,1.1027
-0.569887736,0.189165713,1.3114,0.33745,35.42,-88.611,0.98556
-0.939931315,0.633601625,0.7501,0.29871,36.502,-83.661,1.1911
-1.060255669,0.577224498,1.1574,0,36.546,-85.546,1.1153
-1.080974014,0.978573424,1.8903,0.32528,35.916,-83.119,1.2309
0.008532869,-0.026015718,0.56043,0.52433,35.489,-86.078,1.0932
-0.745014918,-0.090361769,1.0536,0,35.811,-89.135,1.0853
-0.411301276,-0.226377499,0.58433,0.31082,35.952,-84.995,0.91771
1.310021502,0.223851176,2.7842,0.95449,36.169,-86.785,1.0529
-0.850027865,-0.097858514,0.65745,0,35.603,-88.107,1.0863
-0.517005796,-0.156830076,1.9103,0.2111,35.986,-85.835,1.1354
-0.17304747,-0.312117077,1.3068,0.31173,36.146,-87.364,1.0884
-0.382101566,0.666233135,1.7364,0.55455,36.054,-89.398,1.1486
0.148636247,-0.023173839,1.6884,0,35.197,-89.414,0.99804
-1.008580718,0.670432743,1.1741,0,36.376,-84.933,1.226
-0.135834828,-0.356740291,1.2551,0.29888,35.156,-86.099,1.0244
-0.574881657,0.154792141,1.6566,0.50397,35.992,-88.934,1.1667
-0.293926344,-0.405917085,1.5402,0.25918,35.203,-87.035,1.0877
-0.981926249,-0.174281867,1.3874,0,36.277,-83.509,1.1536
-0.527602846,0.000271511,1.1352,0.30907,36.18,-82.847,1.1022
-1.229007647,0.461792734,1.6905,0,35.387,-85.722,1.2116
-0.284355379,-0.295313146,1.6454,0.742,36.218,-83.266,1.1031
0.815359786,0.088050204,2.3711,0.90252,35.159,-85.202,1.0213
-1.064959515,0.154202479,0.51413,0,36.521,-83.227,1.2119
-0.965112196,0.732189547,1.8302,0.36666,35.218,-88.989,1.1117
-0.537742274,-0.005481952,0.34962,0.31285,35.202,-88.186,1.1194
-0.620845022,-0.237913432,0.8972,0.38592,36.452,-82.931,1.0611
-0.68314134,0.876382077,2.6832,0.52074,35.587,-89.283,1.0959
-0.674709446,-0.294528729,1.5141,0.22722,35.654,-88.388,1.1576
-0.664409843,0.303025434,1.7186,0.32811,36.325,-88.3,1.1366
-0.97764958,-0.142832096,1.1815,0,35.802,-87.467,1.1263
-0.657443677,-0.471556016,1.1531,0,36.286,-87.706,1.1021
-0.529212744,-0.359617235,0.94101,0.21273,36.04,-87.791,1.1265
-0.917039339,-0.017514121,0.2057,0,36.354,-85.674,1.1526
-0.479887382,-0.064801442,1.3688,0.24723,36.048,-83.441,1.0469
-1.068991647,0.490505676,1.1419,0.16327,36.453,-81.861,1.052
1.247990451,-0.172977275,1.9031,0.86928,35.993,-83.938,1.0246
-1.236349279,1.478371727,0.44554,0,36.334,-89.486,1.284
-1.006838315,0.832787409,2.1061,0.4039,35.763,-89.628,1.1919
-0.764987566,0.424714651,1.5378,0.25014,35.22,-87.397,1.0744
-0.870620097,0.614380374,0.77023,0.2816,35.523,-87.497,1.1035
-0.137399244,-0.005906797,1.3862,0.21525,35.143,-86.593,1.0977
0.312237886,-0.703757335,1.2794,0.50064,35.737,-84.316,0.97994
-0.465324214,-0.152426455,1.624,0.41483,35.424,-84.62,1.0718
-0.816598797,-0.137055128,1.3177,0.15718,35.175,-88.564,1.1464
-0.731222484,-0.116843425,0.767,0.18469,36.538,-86.001,1.1419
0.422003177,0.514747646,2.4484,0.71356,35.606,-88.833,1.0284
-0.498233043,0.029032301,1.8201,0.20698,35.133,-85.618,1.1896
-0.222752079,-0.38980802,1.6527,0.36444,35.468,-86.766,1.0962
0.307092499,-0.395470199,2.0936,0.56367,35.616,-87.078,1.0845
-0.826590872,0.318823923,-0.052221,0,35.503,-84.824,1.1251
-0.763570806,0.405579839,1.7956,0.2184,35.448,-84.25,1.0592
0.033197731,0.143007145,1.6409,0.74397,36.5,-87.381,1.05
-0.303024251,-0.401371152,0.67196,0,35.289,-86.359,0.87645
-1.068124792,0.231318425,0.19317,0.17209,36.139,-84.639,1.1081
-0.575140274,-0.144332029,1.2253,0.40829,36.358,-89.15,1.1088
-1.032447199,0.025130645,0.52237,0.15653,36.345,-85.283,1.1468
-0.883756995,-0.332164869,-0.34997,0,35.664,-87.869,1.1396
-0.939314173,-0.567553583,0.51445,0,36.559,-85.076,1.0053
-0.896831941,-0.381248487,0.34792,0,35.109,-84.541,1.1961
0.115696765,-0.242432221,1.2313,0.60685,36.141,-85.497,1.0452
-0.64004053,0.259940117,0.64914,0.3207,35.601,-84.95,1.0778
-0.052254274,0.036836557,1.0169,0.50256,35.847,-84.524,1.0343
0.132120466,-0.622684677,1.9587,0.42215,36.528,-86.869,1.0957
0.890260835,-0.321543928,1.6108,0.75267,35.843,-86.417,0.98385
-1.058336597,0.586730372,1.1967,0.14967,36.436,-84.506,1.1844
-0.612363307,0.002849603,1.267,0,35.372,-85.41,1.044
-0.322118217,0.124702026,0.9013,0.34968,35.791,-83.522,0.99289
1.066170212,0.884053899,2.4418,0.96694,35.184,-89.895,1.1463
-0.560383436,-0.333831928,0.90293,0.20512,36.256,-85.942,1.1328
-0.838723932,0.20895458,0.90025,0,36.512,-87.852,1.1214
0.116554869,-0.250394792,1.5695,0.73489,36.51,-82.299,1.0287
0.793218265,-0.627912633,1.418,0.69446,36.473,-86.46,0.97493
-0.151826006,-0.106423924,1.4719,0.33674,35.5,-89.764,1.126
-0.491046168,-0.420691187,1.5185,0,36.393,-86.157,1.1799
-0.75337761,0.094116101,0.86319,0.54225,36.1,-82.418,1.0603
-1.041810568,-0.051451471,1.0274,0,36.284,-83.836,1.1015
-0.964516187,0.152670097,0.62302,0,35.699,-85.458,1.0015
-0.638259143,-0.175969994,1.2032,0.37716,35.678,-85.777,1.0969
0.416803208,-0.071517512,1.6037,0.67411,36.296,-82.495,1.0261
-1.169671098,0.439482406,0.38918,0,35.243,-87.82,1.0704
-0.487791212,-0.073670607,0.89906,0.28746,36.303,-88.721,1.028
-0.779860135,-0.052472873,0.869,0.17661,35.927,-85.456,1.1288
3.74867362,-1.186451267,0.67029,0.70683,35.895,-86.897,0.8435
1.038410793,-0.670975794,1.5522,0.539,36.148,-86.29,1.0164
-0.483012947,0.481213503,1.4998,0.58747,31.841,-95.662,1.1686
-0.613546486,0.494831782,-0.020774,0.8086,32.312,-102.64,1.0434
-0.178255211,0.152679177,1.912,0.55271,31.252,-94.611,1.0412
0.065005719,0.430492748,0.57689,0.6616,28.104,-96.978,0.97364
0.01111114,-0.863863764,0.54938,0.11227,33.616,-98.687,0.82716
0.0854933,-1.076211058,-2.9957,0,34.964,-101.36,0.92457
-0.613463009,0.245777,0.65641,0.3959,28.891,-98.535,0.99026
0.406223585,-0.633883114,1.2416,0.3716,29.892,-96.27,0.94277
-0.71303691,0.350485413,0.10737,0.63649,34.068,-102.83,0.92378
0.440715007,-0.520847609,0.33467,0,29.756,-99.261,0.84805
0.381220321,-0.518524103,1.046,0.32945,30.101,-97.311,0.95752
-0.743198194,-0.277097164,1.3155,0.66968,33.619,-99.208,1.0401
-0.626439169,0.733612906,0.52671,0.69372,28.416,-97.743,0.97425
0.132520463,0.21481781,1.4125,0.81566,31.042,-97.481,0.95693
0.707716891,0.296978069,1.8364,0.94049,29.449,-98.52,0.94021
0.597198559,-1.012169334,0.53393,0,30.266,-98.4,0.87672
-0.071063458,-0.967996654,0.3706,0,32.739,-101.44,0.80601
-0.153527101,-0.355570149,0.32533,0.20856,31.901,-97.638,1.023
-0.011517469,0.489045164,1.5964,0.6676,33.446,-94.422,1.0716
1.018488773,-0.314261666,0.95387,0.71612,29.168,-95.435,1.0011
1.475844919,0.562093549,1.3961,0.87156,30.657,-96.302,0.86832
0.220475344,0.920638862,0.97114,0.66467,29.809,-103.25,0.84745
-0.727798603,-0.752355345,-2.9957,0,34.525,-101.21,0.98436
-1.300053921,1.837346391,1.08,0.72906,27.035,-98.215,1.0437
-0.423626091,0.366692327,1.883,0.58332,31.764,-98.998,1.0683
-0.407329973,-0.374991328,1.3508,0.16151,30.493,-96.622,0.94055
0.281890644,-0.880030142,0.78485,0.45333,30.79,-98.201,0.88713
-0.275445123,0.068326003,1.101,0.54181,29.84,-97.63,0.92515
-0.198351577,0.367038592,1.4493,0.58192,28.445,-96.583,0.97645
-0.546203386,-0.261802825,-1.265,0.26323,32.293,-99.372,1.0114
-0.563316097,2.375408159,1.5536,0.87348,26.103,-97.479,0.77442
-0.36596156,0.24918177,0.96968,0.39804,32.975,-94.979,1.1243
-0.040842282,-1.049719368,-0.20011,0.035758,35.405,-101.36,0.92608
-0.572638661,0.098508162,1.0341,0.18743,33.084,-94.358,1.0652
-0.573851098,-0.040919634,1.0886,0.51865,34.534,-102.26,0.93327
0.599416205,-0.466923731,0.52686,0.35811,29.704,-94.669,1.0384
-0.699356681,0.044005146,1.7064,0.39039,31.844,-95.156,1.0305
-0.952366317,0.211119265,1.1124,0.66402,34.529,-100.21,1.0992
-0.397797176,-0.819377803,0.51589,0.26949,33.786,-98.213,0.94763
-0.792914084,1.653484262,0.51222,0,33.608,-102.83,1.038
-0.47493298,-0.557756177,-0.56279,0,31.877,-100.64,1.0098
-0.704633856,0.214995213,-0.08159,0.50558,31.914,-99.347,1.0825
3.964322825,-1.126825395,1.2334,0.89894,33.195,-96.58,0.82325
-0.369300248,0.018998316,-0.0105,0,34.963,-100.27,1.0508
-0.217440356,-0.145861785,1.3313,0.39564,29.596,-96.508,0.98155
1.16245118,-0.752214853,1.2683,0.56981,29.806,-98.261,0.85247
-0.733405378,-0.554443302,0.17676,0.29966,31.952,-98.55,0.98702
-0.610620278,-0.546517339,0.44945,0,31.319,-99.864,0.93642
0.014837143,-0.413824234,0.20645,0.4237,33.639,-97.21,0.97583
-0.520763289,0.014284481,0.91749,0.82498,31.391,-97.798,0.99071
-0.948724307,-0.035215507,0.10274,0,34.092,-100.28,0.99558
-0.564378845,0.234442499,0.60026,0.89615,31.423,-102.49,1.1137
-0.577208955,0.157522465,0.82657,0.73872,30.718,-101.4,0.99151
-0.808494101,0.925242229,-0.27626,0,33.609,-101.3,1.035
-1.011132367,0.294778772,1.0179,0,31.446,-104.53,0.89977
-0.945989707,0.126706651,0.96297,0.74012,36.286,-102.59,1.1601
1.418293961,0.030599444,2.1343,0.99092,32.767,-96.778,0.96697
-0.594812957,0.476505068,1.4664,0.82015,32.742,-101.95,0.99353
-0.698633382,1.052988919,1.8612,0.82399,34.941,-102.61,0.94595
-0.608932502,0.045524699,1.2837,0,33.386,-95.673,1.065
2.734277489,-0.838138639,0.95863,0.88471,33.205,-97.119,0.89047
-0.533935457,0.038901532,0.95649,0.47179,29.082,-97.362,0.98387
-1.013823392,-0.100303302,0.4159,0,33.615,-100.79,0.97981
-1.058166631,2.976120228,1.3014,0.62451,28.424,-99.766,0.91492
-0.279693729,0.791327558,0.76049,0,34.955,-100.82,1.0233
-1.057470695,1.592276173,1.4863,0.51806,27.681,-98.497,1.0095
-0.616826233,0.453813276,0.03295,0.40958,32.325,-98.837,1.0828
-0.459828283,0.71375229,1.6462,0.90791,31.865,-102.54,1.0952
-0.760263852,-0.311091655,0.65143,0,29.986,-100.31,0.82049
0.717954083,-0.353418906,1.0166,0.58946,32.347,-96.798,1.0254
-0.123841556,1.579472238,1.9577,0.9704,31.766,-106.24,0.86171
0.377809483,0.702557909,0.1034,0.56762,32.238,-98.222,0.94633
-0.898681679,0.772902954,1.5348,0.42603,31.252,-96.934,1.0534
-0.24966663,-0.247047665,1.0721,0.30997,33.591,-96.105,1.1122
0.002183376,-0.821754798,-0.2447,0.36085,29.878,-96.921,0.88449
-0.803345408,-0.307462314,0.50968,0,32.74,-100.4,0.97274
-0.52898132,0.224008898,0.6203,0.49646,34.074,-101.3,0.95931
-0.905344257,-0.741263653,-0.39824,0,33.963,-99.817,0.94367
2.805822653,-0.526928375,1.3399,0.89941,29.527,-95.771,0.81932
-0.032244527,-0.447352947,1.1357,0.062487,33.176,-95.219,0.94543
-0.397615674,-0.364165572,0.32922,0.41367,31.701,-96.144,1.0015
-1.060250194,0.736304956,1.0614,0.75541,28.869,-99.109,0.95641
-0.826243119,-0.08649921,-0.29758,0.41453,32.744,-102.63,0.95942
1.135326259,0.283672581,1.6054,0.91608,29.228,-94.895,1.0542
-0.813828101,0.243096953,-0.40435,0.64306,33.184,-101.3,1.0542
0.470904884,-0.832020225,-0.73315,0.45911,30.325,-98.942,0.77896
0.05032222,-0.998527834,-2.9957,0,31.868,-101.52,0.80074
-0.247211,-0.620278877,-0.73362,0,28.661,-97.43,0.86306
-0.514015485,-0.122045376,1.6261,0.36869,29.469,-97.478,0.98284
-0.332566599,-0.181285818,1.5287,0.7908,35.403,-100.81,1.032
0.222051735,-0.270897862,1.1328,0.5367,33.625,-96.676,1.05
0.359206406,0.383016625,1.6973,0.80011,32.486,-94.816,1.0946
-0.430647466,0.196125535,1.0751,0.32694,30.543,-95.988,1.0387
0.416463713,-0.259556141,1.0209,0.58215,29.584,-97.949,0.86915
-0.452722695,0.436948834,1.0994,0.75999,34.068,-101.82,0.94985
-1.220905354,0.605517885,0.32142,0,34.453,-100.58,1.0589
-0.174321713,-0.923317831,0.1338,0.35363,31.707,-98.112,0.98229
-0.209040389,-0.854209142,0.55033,0.56677,36.273,-101.36,0.99008
-0.559446512,-0.24605715,0.67233,0.59187,34.29,-99.746,0.95492
0.100647907,-0.222091592,0.7045,0.42646,30.33,-94.393,1.1069
1.452051355,0.192482162,2.0799,0.98186,29.857,-95.393,0.97434
-0.048636613,0.449579385,0.77798,0.40689,32.548,-94.374,1.044
0.752705338,-1.720640865,0.71112,0.42893,35.84,-102.61,0.76306
-0.56422894,0.044378295,0.18927,0.47267,33.176,-99.731,0.99052
1.658770663,-0.204180369,1.398,0.57769,30.061,-98.029,0.84769
0.175248074,-0.87533259,0.76791,0,35.816,-100.28,0.92606
-0.258300054,-0.013751956,1.3778,0.45368,32.212,-95.853,1.041
-0.606259455,2.568368432,1.5774,0.93413,26.396,-98.181,0.73836
-0.517417361,-0.2212313,0.14361,0.24956,31.983,-97.131,1.0405
-0.529820371,0.4617232,1.3,0.59372,33.606,-102.34,1.0042
0.850049854,-0.509424262,0.33679,0.62119,32.43,-97.832,0.94734
-0.208287805,-0.289606406,1.0292,0.40867,33.149,-95.565,1.028
-0.558410125,0.308577419,1.0189,0.28773,31.323,-95.422,1.0614
-0.590189258,0.383998016,1.2143,0.78351,32.303,-101.44,1.1258
-1.291843905,1.402886814,1.0082,0,31.451,-105.38,0.76182
-2.20E-05,0.072339588,1.7041,0.44658,33.123,-96.084,1.0456
-0.224408825,-0.229328722,0.78648,0.76611,35.837,-101.36,1.0598
0.128799464,-1.165728459,-0.48566,0,31.303,-100.98,0.82464
-0.553475995,-0.652374878,-0.16327,0.48237,33.232,-98.172,1.0451
-0.382782876,-0.284966322,-0.049097,0.40338,28.96,-96.589,0.96823
-0.679320984,0.515621762,1.3822,0.22475,30.753,-94.022,1.1004
0.4724407,-0.391777665,0.33354,0,30.617,-104.19,0.70495
0.244905206,0.931615679,1.8508,0.91672,29.854,-94.149,1.0722
-1.008787682,0.98283572,1.3472,0.82447,27.041,-98.7,0.98627
-0.71720821,0.516284258,1.3893,0.63294,27.734,-98.091,1.0158
0.227435183,-0.511999581,0.82967,0.54972,32.38,-97.365,1.058
-0.78720434,0.113684718,0.92069,0.39269,32.744,-99.874,1.0413
-0.731892729,0.454762474,-0.82365,0.61407,28.908,-97.861,1.0365
0.335151885,-0.341354736,1.5959,0.33837,32.599,-96.288,1.1162
1.946971582,-0.96994933,-0.22178,0.37304,29.945,-98.711,0.86704
-0.906824559,0.154426518,-2.9957,0,26.894,-97.587,1.0405
-0.697290649,-1.045829783,0.21094,0,33.185,-100.77,1.0351
0.518674621,-0.451188691,0.74364,0.60823,30.06,-99.353,0.87495
-0.420053218,-0.832365585,0.60526,0.59445,30.479,-99.746,0.9307
-0.397412758,0.790911681,-0.065299,0,29.347,-100.42,0.83638
-0.134788189,1.789521848,1.4666,0.81299,27.439,-97.661,0.97149
-0.903442476,0.156321417,0.9715,0,33.617,-99.747,0.99874
-0.392207319,0.158865104,2.4851,0.54174,33.667,-95.57,1.0714
-0.761926879,-0.042411261,1.1812,0.42382,34.069,-102.35,1.0151
-0.132104553,-0.299179875,-0.40749,0.39376,31.197,-98.241,0.98081
-1.305021994,1.181535664,1.0197,0.76338,28.351,-99.097,1.0512
-0.507642642,-0.844013577,-0.011094,0.18209,29.383,-96.924,0.88712
-0.168309527,-1.064719362,0.87719,0.29469,30.321,-96.976,0.8974
-0.312240932,-0.226605682,0.99603,0,31.3,-95.996,1.035
-0.365876203,0.351387092,0.80944,0.35924,30.162,-94.823,1.2141
-0.52889894,0.14615131,1.4826,0.46782,31.548,-96.594,1.1419
-0.04929216,-0.656596775,-0.96778,0,36.28,-100.27,0.91616
-0.315248503,-0.105402054,-0.61871,0.20067,28.352,-98.127,0.80557
0.350677249,-1.181664071,0.24563,0.44491,30.708,-98.685,0.86699
0.51417498,0.124475875,2.3707,0.87452,33.611,-101.82,0.99764
-0.458707841,-0.015985033,-0.19736,0.4313,33.178,-101.82,1.0262
-0.673393154,0.314203682,1.9496,0.64132,31.205,-99.36,1.0699
0.222814258,0.538645112,1.7375,0.74887,31.549,-97.201,0.99427
-0.259125746,-1.512755895,0.20301,0,28.385,-98.579,0.90315
-0.525151094,0.146118279,0.642,0.30757,30.967,-95.93,1.0048
-0.858329532,0.746398301,1.5496,0,32.798,-94.357,1.087
-0.451561614,-0.251635992,-0.74712,0.52507,32.31,-101.96,1.0196
0.057541089,-1.209732862,-0.5368,0,30.703,-99.238,0.88959
-0.146005388,0.636064424,1.7006,0.66022,28.783,-95.998,1.0383
-1.104669134,3.555434602,0.36719,0.89249,28.745,-100.31,0.85234
-0.209545792,-0.137030112,0.99724,0.44275,29.354,-99.111,0.91288
-0.427652825,-0.53511161,-0.10659,0,30.884,-99.855,0.96086
0.988115791,-0.137107608,1.3706,0.8708,31.871,-102.02,0.90503
-0.429815434,-0.249391146,1.1054,0.48705,30.791,-96.984,0.98178
-0.236226866,-0.912628124,-1.4063,0,31.495,-98.595,0.91209
-0.783447198,-0.203661665,0.25857,0.68509,32.304,-100.92,1.1233
-0.323176511,-0.219233788,0.83184,0.46336,33.678,-97.725,1.1219
1.803473623,-0.529585344,1.3376,0.6403,30.299,-95.504,0.98503
-0.600671315,-0.492986465,0.66287,0.82913,35.836,-101.89,0.93271
-0.648009436,0.293783482,1.209,0.20011,33.116,-94.731,1.1121
-0.639559402,-0.953395033,-0.29641,0,34.058,-100.79,0.96362
0.309142617,1.212698443,1.5981,0.52391,31.621,-94.62,1.0401
-0.404972704,0.56357643,0.82373,0.51339,32.048,-96.477,1.0664
-1.170232931,1.303415207,-0.16496,0,30.787,-93.739,1.0914
-0.48203975,0.59148473,-0.8417,0.71035,32.312,-100.42,1.0689
0.355906954,0.826508269,1.9665,0.94413,27.738,-97.518,0.96305
-0.070738769,-0.612170461,1.4538,0.85421,36.279,-100.82,1.0517
-0.495024789,0.113274306,-0.038316,0,35.402,-102.6,0.99273
-0.020179481,0.594977395,1.5873,0.64848,30.121,-93.893,1.155
-0.621469048,-0.126651764,1.1479,0.52438,32.752,-98.318,1.1013
-0.20997497,0.13859421,0.97177,0.2533,32.164,-94.305,1.0359
0.720060168,-0.729479738,0.41735,0.34401,32.777,-97.806,1.023
-0.502195237,-0.389603958,0.61704,0.38988,34.532,-102.78,0.91701
-0.719471514,0.182488158,0.94154,0.58945,30.771,-102.72,0.9332
-0.401199378,0.299519988,0.72786,0.20011,30.785,-94.837,1.1385
-0.318125503,0.661859255,2.0239,0.91022,35.399,-101.89,1.1752
-0.920397637,2.684474127,0.52011,0.57393,30.006,-104.26,0.65967
-0.458964518,0.015699272,0.57994,0,32.871,-95.795,1.0037
1.038049764,-0.668048653,1.8504,0.8652,34.963,-101.9,0.86697
-0.797126251,-0.702054177,-0.04062,0.85238,31.373,-101.51,1.0268
-0.466303329,-0.72545303,-0.97661,0,29.823,-99.805,1.0342
-0.997750931,0.103452601,1.2865,0.25374,33.62,-95.048,1.1157
-1.170464823,2.103165908,0.35719,0.82462,31.308,-103.71,0.97166
-0.627991852,-0.09719019,1.137,0.3909,28.313,-97.161,1.0297
0.418616656,-1.635318123,0.16763,0,35.836,-100.81,1.0395
-0.583188678,0.406129387,0.35218,0.27369,31.025,-96.515,1.0529
2.633760742,-1.38790978,0.39591,0.79594,32.898,-96.404,0.91464
-0.779501444,-0.055257425,1.0433,0.63062,31.845,-99.983,0.97999
-0.308179305,-0.064412471,1.5949,0.32669,32.109,-94.756,1.0155
-0.789125088,0.565736507,0.32965,0,31.343,-93.852,1.0638
-0.644080925,0.574422619,0.8733,0,31.382,-94.163,1.0582
-0.553791963,0.361348686,0.69809,0,30.574,-95.163,0.96237
-0.255636385,0.448909109,0.77604,0.79004,28.012,-97.517,1.0586
-0.244605289,-0.645546383,0.50841,0.40495,31.155,-98.819,0.92209
-0.100695896,-0.968337599,-0.93411,0,30.896,-100.53,0.95269
-0.594360302,-0.02647251,0.73334,0.67025,32.744,-100.91,0.98858
-0.119006511,-1.110570816,-2.9957,0,32.744,-99.347,0.99503
-0.5814141,0.318788702,1.0782,0.22146,31.79,-94.143,1.134
-0.39576998,-0.610307705,-1.0099,0,36.278,-101.89,0.95163
0.68767272,0.114813436,1.5667,0.61789,32.375,-95.269,0.96084
0.396502135,-0.483462656,1.7761,0,32.218,-97.769,0.96363
-1.240798276,5.323299502,0.98899,0.7934,26.546,-98.716,0.81404
-0.475512315,-0.421468309,0.17516,0.64947,32.736,-98.836,1.0624
-0.403973415,-1.354332984,0.4099,0,31.836,-101.05,0.95193
-0.835271855,-0.306146288,0.60917,0,33.18,-100.25,0.98586
-0.456001268,-0.544454065,0.82584,0.79715,30.518,-100.51,1.0226
-0.499616238,0.332271714,1.1507,0.60456,34.53,-101.73,0.95826
1.428545756,-0.356465107,1.6507,0.98238,32.772,-97.291,0.99233
0.219909182,0.575063565,1.2152,0.86426,32.295,-99.894,1.0127
0.148826629,0.291348095,-2.9957,0,30.232,-102.07,0.97212
-0.669147867,0.30210396,0.91212,0.72181,33.171,-102.34,1.0115
-0.49399699,-0.287992621,-2.9957,0,33.171,-99.206,0.93227
-0.277651274,0.089562712,1.4793,0.47848,33.215,-94.967,1.0153
0.027108466,0.559388565,1.3815,0.84685,31.402,-100.46,0.98943
2.628628679,-0.50309897,1.46,0.93034,30.24,-97.691,0.85914
-0.787721565,0.455075188,1.4291,0,31.087,-95.153,1.0784
-0.694576143,0.15315698,0.83384,0.19031,30.769,-94.376,1.0594
-0.491255678,-0.13121744,0.7487,0.19495,32.735,-94.941,1.0809
-0.936392932,-0.17966491,0.88305,0,31.354,-102.04,1.0484
-0.457526528,0.63437937,1.5835,0.67882,29.35,-99.761,0.90488
-0.537015814,1.630929702,1.2249,0.90501,29.885,-101.15,0.90299
-0.36191638,-0.184011217,0.88733,0.20607,32.559,-95.836,1.0605
0.273826157,-0.234363,1.7286,0.7278,28.796,-96.971,0.95572
0.155923778,0.682689632,1.4495,0.63657,30.743,-95.57,0.95734
0.478074572,1.775814779,1.0152,0.36558,30.014,-95.982,0.96078
-0.555767134,0.766353137,0.64112,0.67385,31.513,-103.11,1.0431
0.209629696,-0.410254822,1.6818,0.45804,30.215,-96.41,0.90877
-0.451676942,1.645998921,1.6665,0.95758,27.771,-99.327,0.83752
-0.157416873,0.029124188,1.745,0.50289,29.278,-96.23,0.9891
-0.539847089,-1.179885515,-0.47345,0,35.393,-100.25,1.0358
0.003802299,0.086045583,1.6012,0.9251,33.991,-98.717,1.0897
-0.159138204,-0.455247241,1.3188,0.76778,34.085,-99.242,1.056
-1.172640945,2.855639308,1.3194,0.50976,26.481,-97.584,0.85669
2.28107253,-1.042195125,0.61533,0.83518,30.649,-97.605,0.79388
0.012760975,-0.506195881,0.31097,0.17406,29.174,-98.087,0.89256
-0.715090721,0.826584912,0.83761,0.80901,31.831,-103.06,1.1233
0.077632365,-0.672051153,0.51235,0.18747,33.219,-97.654,1.0222
-0.229628635,0.440389748,1.4666,0.20519,32.784,-95.382,1.0306
-0.44275575,0.622504902,1.1227,0.59915,33.162,-102.83,0.95143
-0.432578227,-0.146057756,0.98383,0.68127,33.159,-98.678,1.0859
-1.109501421,2.098329263,-0.77725,0.70374,26.997,-99.183,0.84503
-1.193613522,4.529767586,1.653,0.62733,28.865,-99.76,0.9536
-0.66145379,-0.897166287,0.046254,0,38.358,-113.24,1.023
0.30776206,-0.386835524,0.37123,0.65645,41.476,-113.05,0.89514
0.947991752,-0.463194042,-0.13098,0.83313,41.734,-111.74,0.7478
-0.174870516,0.846074903,0.77131,0.6088,39.673,-110.59,1.0001
-0.069664366,0.297931359,0.12008,0,40.89,-109.51,0.73121
1.738270479,-0.495246237,0.4015,0.98082,41.037,-112.2,0.82451
-0.686581456,0.91583219,0.88206,0.27945,40.29,-110.43,1.0261
-0.399355731,0.150641316,-0.67966,0,39.009,-110.72,0.94151
-0.33752884,0.126521172,-2.9957,0,37.832,-111.45,0.89893
0.194702141,1.134756495,1.381,0.77042,38.974,-109.57,0.94114
0.123291329,-0.157227155,0.049098,0.65878,37.883,-113.29,0.88269
-0.290130161,-0.195060995,-0.10945,0.55535,39.714,-112.79,0.96361
-0.120024358,-0.405683768,0.18358,0.46014,37.275,-111.82,0.86706
-0.359289167,0.06294045,0.23124,0.25361,39.095,-113.53,0.89094
1.158084587,-0.836344893,-2.9957,0,41.091,-111.58,0.81524
